Haverst period,Country,Product Type,Indicator,Tonnes
2015/16,Portugal,TO,P,20.8
2015/16,Romania,OO,C,3.6
2015/16,Romania,OO,E,0.0
2015/16,Romania,OO,I,0.0
2015/16,Romania,TO,C,25.4
2015/16,Romania,TO,E,0.0
2015/16,Romania,TO,I,9.4
2015/16,Russia,OO,C,19.5
2015/16,Russia,OO,I,19.5
2015/16,Russia,TO,C,22.0
2015/16,Russia,TO,E,0.0
2015/16,Russia,TO,I,22.0
2015/16,Saudi Arabia,OO,C,25.0
2015/16,Saudi Arabia,OO,E,0.5
2015/16,Saudi Arabia,OO,I,22.0
2015/16,Saudi Arabia,OO,P,3.0
2015/16,Saudi Arabia,TO,C,30.5
2015/16,Saudi Arabia,TO,E,0.0
2015/16,Saudi Arabia,TO,I,26.0
2015/16,Saudi Arabia,TO,P,4.5
2015/16,Slovakia,OO,C,1.8
2015/16,Slovakia,OO,E,0.0
2015/16,Slovakia,OO,I,0.0
2015/16,Slovakia,TO,C,2.5
2015/16,Slovakia,TO,E,0.0
2015/16,Slovakia,TO,I,0.0
2015/16,Slovenia,OO,C,2.0
2015/16,Slovenia,OO,E,0.1
2015/16,Slovenia,OO,I,0.0
2015/16,Slovenia,OO,P,0.5
2015/16,Slovenia,TO,C,0.8
2015/16,Slovenia,TO,E,0.0
2015/16,Slovenia,TO,I,0.0
2015/16,Slovenia,TO,P,0.0
2015/16,Spain,OO,C,494.5
2015/16,Spain,OO,E,297.8
2015/16,Spain,OO,I,47.3
2015/16,Spain,OO,P,1403.3
2015/16,Spain,TO,C,182.7
2015/16,Spain,TO,E,177.3
2015/16,Spain,TO,I,7.3
2015/16,Spain,TO,P,601.0
2015/16,Sweden,OO,C,10.6
2015/16,Sweden,OO,E,0.1
2015/16,Sweden,OO,I,0.1
2015/16,Sweden,TO,C,8.7
2015/16,Sweden,TO,E,0.0
2015/16,Sweden,TO,I,1.0
2015/16,Switzerland,OO,C,14.5
2015/16,Switzerland,OO,I,14.5
2015/16,Switzerland,TO,C,7.0
2015/16,Switzerland,TO,E,0.0
2015/16,Switzerland,TO,I,7.0
2015/16,Syria,OO,C,104.0
2015/16,Syria,OO,E,6.0
2015/16,Syria,OO,I,0.0
2015/16,Syria,OO,P,110.0
2015/16,Syria,TO,C,147.0
2015/16,Syria,TO,E,3.0
2015/16,Syria,TO,I,0.0
2015/16,Syria,TO,P,150.0
2015/16,Taiwan,OO,C,6.5
2015/16,Taiwan,OO,I,6.5
2015/16,Tunisia,OO,C,35.0
2015/16,Tunisia,OO,E,102.5
2015/16,Tunisia,OO,I,0.0
2015/16,Tunisia,OO,P,140.0
2015/16,Tunisia,TO,C,23.0
2015/16,Tunisia,TO,E,2.0
2015/16,Tunisia,TO,I,0.0
2015/16,Tunisia,TO,P,26.0
2015/16,Türkiye,OO,C,116.0
2015/16,Türkiye,OO,E,15.0
2015/16,Türkiye,OO,I,0.0
2015/16,Türkiye,OO,P,150.0
2015/16,Türkiye,TO,C,318.5
2015/16,Türkiye,TO,E,72.0
2015/16,Türkiye,TO,I,0.0
2015/16,Türkiye,TO,P,397.0
2015/16,United King.,OO,C,65.1
2015/16,United King.,OO,E,0.2
2015/16,United King.,OO,I,0.3
2015/16,United King.,TO,C,36.7
2015/16,United King.,TO,E,0.4
2015/16,United King.,TO,I,3.8
2015/16,Uruguay,OO,C,1.5
2015/16,Uruguay,OO,E,0.0
2015/16,Uruguay,OO,I,1.0
2015/16,Uruguay,OO,P,0.5
2015/16,Uruguay,TO,C,2.5
2015/16,Uruguay,TO,E,0.0
2015/16,Uruguay,TO,I,2.5
2015/16,Uruguay,TO,P,0.0
2015/16,USA,OO,C,321.0
2015/16,USA,OO,E,7.5
2015/16,USA,OO,I,314.0
2015/16,USA,OO,P,14.0
2015/16,USA,TO,C,215.0
2015/16,USA,TO,E,5.5
2015/16,USA,TO,I,154.0
2015/16,USA,TO,P,70.5
2016/17,Albania,OO,C,13.0
2016/17,Albania,OO,E,0.0
2016/17,Albania,OO,I,1.5
2016/17,Albania,OO,P,11.5
2016/17,Albania,TO,C,31.5
2016/17,Albania,TO,E,4.0
2016/17,Albania,TO,I,4.0
2016/17,Albania,TO,P,38.0
2016/17,Algeria,OO,C,67.0
2016/17,Algeria,OO,E,0.0
2016/17,Algeria,OO,I,0.0
2016/17,Algeria,OO,P,63.0
2016/17,Algeria,TO,C,297.0
2016/17,Algeria,TO,E,0.0
2016/17,Algeria,TO,I,11.0
2016/17,Algeria,TO,P,293.0
2016/17,Argentina,OO,C,7.5
2016/17,Argentina,OO,E,16.5
2016/17,Argentina,OO,I,0.0
2016/17,Argentina,OO,P,24.0
2016/17,Argentina,TO,C,40.0
2016/17,Argentina,TO,E,61.5
2016/17,Argentina,TO,I,0.0
2016/17,Argentina,TO,P,96.0
2016/17,Australia,OO,C,45.0
2016/17,Australia,OO,E,4.5
2016/17,Australia,OO,I,29.0
2016/17,Australia,OO,P,21.0
2016/17,Australia,TO,C,21.5
2016/17,Australia,TO,E,0.0
2016/17,Australia,TO,I,17.5
2016/17,Australia,TO,P,4.0
2016/17,Austria,OO,C,9.1
2016/17,Austria,OO,E,0.5
2016/17,Austria,OO,I,0.0
2016/17,Austria,TO,C,4.0
2016/17,Austria,TO,E,0.2
2016/17,Austria,TO,I,0.5
2016/17,Belgium,OO,C,14.4
2016/17,Belgium,OO,E,0.4
2016/17,Belgium,OO,I,2.0
2016/17,Belgium,TO,C,12.2
2016/17,Belgium,TO,E,0.3
2016/17,Belgium,TO,I,11.7
2016/17,Brazil,OO,C,59.5
2016/17,Brazil,OO,E,0.0
2016/17,Brazil,OO,I,59.5
2016/17,Brazil,TO,C,114.0
2016/17,Brazil,TO,E,0.0
2016/17,Brazil,TO,I,114.0
2016/17,Bulgaria,OO,C,2.3
2016/17,Bulgaria,OO,E,0.0
2016/17,Bulgaria,OO,I,0.0
2016/17,Bulgaria,TO,C,12.4
2016/17,Bulgaria,TO,E,0.2
2016/17,Bulgaria,TO,I,4.8
2016/17,Canada,OO,C,39.5
2016/17,Canada,OO,I,39.5
2016/17,Canada,TO,C,28.5
2016/17,Canada,TO,E,0.0
2016/17,Canada,TO,I,28.5
2016/17,Chile,OO,C,6.0
2016/17,Chile,OO,E,13.0
2016/17,Chile,OO,I,1.0
2016/17,Chile,OO,P,20.0
2016/17,Chile,TO,C,28.0
2016/17,Chile,TO,E,1.0
2016/17,Chile,TO,I,18.5
2016/17,Chile,TO,P,13.0
2016/17,China,OO,C,44.0
2016/17,China,OO,I,39.0
2016/17,China,OO,P,5.0
2016/17,Croatia,OO,C,7.9
2016/17,Croatia,OO,E,0.1
2016/17,Croatia,OO,I,0.0
2016/17,Croatia,OO,P,5.0
2016/17,Croatia,TO,C,2.4
2016/17,Croatia,TO,E,0.2
2016/17,Croatia,TO,I,0.0
2016/17,Croatia,TO,P,0.7
2016/17,Cyprus,OO,C,6.3
2016/17,Cyprus,OO,E,0.1
2016/17,Cyprus,OO,I,0.0
2016/17,Cyprus,OO,P,6.0
2016/17,Cyprus,TO,C,3.5
2016/17,Cyprus,TO,E,0.0
2016/17,Cyprus,TO,I,0.0
2016/17,Cyprus,TO,P,2.8
2016/17,Czech. Rep.,OO,C,6.8
2016/17,Czech. Rep.,OO,E,0.0
2016/17,Czech. Rep.,OO,I,0.0
2016/17,Czech. Rep.,TO,C,3.8
2016/17,Czech. Rep.,TO,E,0.0
2016/17,Czech. Rep.,TO,I,0.0
2016/17,Denmark,OO,C,5.3
2016/17,Denmark,OO,E,0.1
2016/17,Denmark,OO,I,0.0
2016/17,Denmark,TO,C,3.0
2016/17,Denmark,TO,E,0.0
2016/17,Denmark,TO,I,0.3
2016/17,Egypt,OO,C,22.0
2016/17,Egypt,OO,E,6.5
2016/17,Egypt,OO,I,0.0
2016/17,Egypt,OO,P,30.0
2016/17,Egypt,TO,C,400.5
2016/17,Egypt,TO,E,107.5
2016/17,Egypt,TO,I,0.0
2016/17,Egypt,TO,P,550.0
2016/17,Estonia,OO,C,0.8
2016/17,Estonia,OO,E,0.2
2016/17,Estonia,OO,I,0.0
2016/17,Estonia,TO,C,0.5
2016/17,Estonia,TO,E,0.2
2016/17,Estonia,TO,I,0.0
2016/17,EU,OO,C,1.0
2016/17,EU,OO,E,558.0
2016/17,EU,OO,I,90.5
2016/17,EU,OO,P,1752.0
2016/17,EU,TO,C,572.0
2016/17,EU,TO,E,285.0
2016/17,EU,TO,I,99.0
2016/17,EU,TO,P,842.0
2016/17,Finland,OO,C,2.9
2016/17,Finland,OO,E,0.0
2016/17,Finland,OO,I,0.0
2016/17,Finland,TO,C,1.9
2016/17,Finland,TO,E,0.1
2016/17,Finland,TO,I,0.0
2016/17,France,OO,C,109.0
2016/17,France,OO,E,2.9
2016/17,France,OO,I,7.7
2016/17,France,OO,P,3.3
2016/17,France,TO,C,65.0
2016/17,France,TO,E,1.8
2016/17,France,TO,I,32.0
2016/17,France,TO,P,0.7
2016/17,Germany,OO,C,60.9
2016/17,Germany,OO,E,0.6
2016/17,Germany,OO,I,0.6
2016/17,Germany,TO,C,42.7
2016/17,Germany,TO,E,0.8
2016/17,Germany,TO,I,9.3
2016/17,Greece,OO,C,105.0
2016/17,Greece,OO,E,18.7
2016/17,Greece,OO,I,0.0
2016/17,Greece,OO,P,195.0
2016/17,Greece,TO,C,15.0
2016/17,Greece,TO,E,78.0
2016/17,Greece,TO,I,7.7
2016/17,Greece,TO,P,180.0
2016/17,Hungary,OO,C,2.4
2016/17,Hungary,OO,E,0.0
2016/17,Hungary,OO,I,0.0
2016/17,Hungary,TO,C,2.7
2016/17,Hungary,TO,E,0.1
2016/17,Hungary,TO,I,0.1
2016/17,Iran,OO,C,8.0
2016/17,Iran,OO,E,0.0
2016/17,Iran,OO,I,2.5
2016/17,Iran,OO,P,3.5
2016/17,Iran,TO,C,71.0
2016/17,Iran,TO,E,0.0
2016/17,Iran,TO,I,0.0
2016/17,Iran,TO,P,75.5
2016/17,Iraq,OO,C,1.5
2016/17,Iraq,OO,E,0.0
2016/17,Iraq,OO,I,1.5
2016/17,Iraq,TO,C,23.5
2016/17,Iraq,TO,E,0.0
2016/17,Iraq,TO,I,16.0
2016/17,Iraq,TO,P,8.0
2016/17,Ireland,OO,C,4.5
2016/17,Ireland,OO,E,0.0
2016/17,Ireland,OO,I,0.0
2016/17,Ireland,TO,C,1.8
2016/17,Ireland,TO,E,0.0
2016/17,Ireland,TO,I,0.0
2016/17,Israel,OO,C,21.0
2016/17,Israel,OO,E,0.0
2016/17,Israel,OO,I,3.0
2016/17,Israel,OO,P,18.0
2016/17,Israel,TO,C,20.0
2016/17,Israel,TO,E,0.0
2016/17,Israel,TO,I,4.0
2016/17,Israel,TO,P,16.0
2016/17,Italy,OO,C,438.9
2016/17,Italy,OO,E,199.5
2016/17,Italy,OO,I,35.9
2016/17,Italy,OO,P,182.3
2016/17,Italy,TO,C,84.7
2016/17,Italy,TO,E,9.7
2016/17,Italy,TO,I,9.2
2016/17,Italy,TO,P,39.9
2016/17,Japan,OO,C,54.5
2016/17,Japan,OO,I,54.5
2016/17,Japan,TO,C,4.0
2016/17,Japan,TO,E,0.0
2016/17,Japan,TO,I,4.0
2016/17,Jordan,OO,C,19.0
2016/17,Jordan,OO,E,0.5
2016/17,Jordan,OO,I,0.0
2016/17,Jordan,OO,P,20.0
2016/17,Jordan,TO,C,16.0
2016/17,Jordan,TO,E,9.5
2016/17,Jordan,TO,I,3.0
2016/17,Jordan,TO,P,19.0
2016/17,Latvia,OO,C,1.5
2016/17,Latvia,OO,E,0.1
2016/17,Latvia,OO,I,0.0
2016/17,Latvia,TO,C,0.3
2016/17,Latvia,TO,E,0.1
2016/17,Latvia,TO,I,0.0
2016/17,Lebanon,OO,C,20.0
2016/17,Lebanon,OO,E,8.0
2016/17,Lebanon,OO,I,3.5
2016/17,Lebanon,OO,P,25.0
2016/17,Lebanon,TO,C,22.0
2016/17,Lebanon,TO,E,2.0
2016/17,Lebanon,TO,I,2.0
2016/17,Lebanon,TO,P,22.0
2016/17,Libya,OO,C,16.5
2016/17,Libya,OO,E,0.0
2016/17,Libya,OO,I,0.0
2016/17,Libya,OO,P,16.0
2016/17,Libya,TO,C,12.5
2016/17,Libya,TO,E,0.0
2016/17,Libya,TO,I,8.5
2016/17,Libya,TO,P,3.0
2016/17,Lithuania,OO,C,0.8
2016/17,Lithuania,OO,E,0.9
2016/17,Lithuania,OO,I,0.0
2016/17,Lithuania,TO,C,1.0
2016/17,Lithuania,TO,E,0.5
2016/17,Lithuania,TO,I,0.0
2016/17,Luxembourg,OO,C,1.5
2016/17,Luxembourg,OO,E,0.0
2016/17,Luxembourg,OO,I,0.0
2016/17,Luxembourg,TO,C,1.1
2016/17,Luxembourg,TO,E,0.0
2016/17,Luxembourg,TO,I,0.0
2016/17,Malta,OO,C,0.8
2016/17,Malta,OO,E,0.0
2016/17,Malta,OO,I,0.0
2016/17,Malta,OO,P,0.0
2016/17,Malta,TO,C,17.2
2016/17,Malta,TO,E,0.0
2016/17,Malta,TO,I,0.0
2016/17,Malta,TO,P,0.0
2016/17,Mexico,OO,C,14.0
2016/17,Mexico,OO,E,0.0
2016/17,Mexico,OO,I,14.0
2016/17,Mexico,TO,C,22.0
2016/17,Mexico,TO,E,5.5
2016/17,Mexico,TO,I,7.5
2016/17,Mexico,TO,P,18.0
2016/17,Montenegro,OO,C,0.5
2016/17,Montenegro,OO,E,0.0
2016/17,Montenegro,OO,I,0.0
2016/17,Montenegro,OO,P,0.5
2016/17,Montenegro,TO,C,0.0
2016/17,Montenegro,TO,E,0.0
2016/17,Montenegro,TO,I,0.0
2016/17,Montenegro,TO,P,0.0
2016/17,Morocco,OO,C,120.0
2016/17,Morocco,OO,E,9.0
2016/17,Morocco,OO,I,7.0
2016/17,Morocco,OO,P,110.0
2016/17,Morocco,TO,C,31.0
2016/17,Morocco,TO,E,86.0
2016/17,Morocco,TO,I,0.0
2016/17,Morocco,TO,P,120.0
2016/17,Netherlands,OO,C,15.5
2016/17,Netherlands,OO,E,1.2
2016/17,Netherlands,OO,I,0.9
2016/17,Netherlands,TO,C,11.0
2016/17,Netherlands,TO,E,0.8
2016/17,Netherlands,TO,I,1.5
2016/17,Norway,OO,C,4.0
2016/17,Norway,OO,I,4.0
2016/17,Oth.non-prod.,OO,C,60.0
2016/17,Oth.non-prod.,OO,I,60.0
2016/17,Oth.non-prod.,TO,C,80.0
2016/17,Oth.non-prod.,TO,E,0.0
2016/17,Oth.non-prod.,TO,I,80.0
2016/17,Other pr.coun.,OO,C,12.5
2016/17,Other pr.coun.,OO,E,5.0
2016/17,Other pr.coun.,OO,I,2.0
2016/17,Other pr.coun.,OO,P,15.5
2016/17,Other pr.coun.,TO,C,25.0
2016/17,Other pr.coun.,TO,E,0.0
2016/17,Other pr.coun.,TO,I,10.0
2016/17,Other pr.coun.,TO,P,15.0
2016/17,Palestine,OO,C,15.0
2016/17,Palestine,OO,E,6.5
2016/17,Palestine,OO,I,0.0
2016/17,Palestine,OO,P,20.0
2016/17,Palestine,TO,C,9.0
2016/17,Palestine,TO,E,1.0
2016/17,Palestine,TO,P,10.0
2016/17,Peru,TO,C,45.0
2016/17,Peru,TO,E,21.5
2016/17,Peru,TO,I,0.5
2016/17,Peru,TO,P,79.5
2016/17,Poland,OO,C,6.7
2016/17,Poland,OO,E,1.1
2016/17,Poland,OO,I,0.0
2016/17,Poland,TO,C,11.4
2016/17,Poland,TO,E,1.0
2016/17,Poland,TO,I,0.2
2016/17,Portugal,OO,C,70.0
2016/17,Portugal,OO,E,39.5
2016/17,Portugal,OO,I,1.9
2016/17,Portugal,OO,P,69.4
2016/17,Portugal,TO,C,6.0
2016/17,Portugal,TO,E,13.2
2016/17,Portugal,TO,I,0.0
2016/17,Portugal,TO,P,21.7
2016/17,Romania,OO,C,3.1
2016/17,Romania,OO,E,0.0
2016/17,Romania,OO,I,0.0
2016/17,Romania,TO,C,27.3
2016/17,Romania,TO,E,0.0
2016/17,Romania,TO,I,9.4
2016/17,Russia,OO,C,19.5
2016/17,Russia,OO,I,19.5
2016/17,Russia,TO,C,25.0
2016/17,Russia,TO,E,0.0
2016/17,Russia,TO,I,25.0
2016/17,Saudi Arabia,OO,C,28.0
2016/17,Saudi Arabia,OO,E,0.5
2016/17,Saudi Arabia,OO,I,23.0
2016/17,Saudi Arabia,OO,P,3.0
2016/17,Saudi Arabia,TO,C,32.5
2016/17,Saudi Arabia,TO,E,0.0
2016/17,Saudi Arabia,TO,I,28.0
2016/17,Saudi Arabia,TO,P,4.5
2016/17,Slovakia,OO,C,1.6
2016/17,Slovakia,OO,E,0.0
2016/17,Slovakia,OO,I,0.0
2016/17,Slovakia,TO,C,2.9
2016/17,Slovakia,TO,E,0.1
2016/17,Slovakia,TO,I,0.0
2016/17,Slovenia,OO,C,2.1
2016/17,Slovenia,OO,E,0.2
2016/17,Slovenia,OO,I,0.0
2016/17,Slovenia,OO,P,0.4
2016/17,Slovenia,TO,C,0.8
2016/17,Slovenia,TO,E,0.0
2016/17,Slovenia,TO,I,0.0
2016/17,Slovenia,TO,P,0.0
2016/17,Spain,OO,C,442.9
2016/17,Spain,OO,E,291.2
2016/17,Spain,OO,I,41.0
2016/17,Spain,OO,P,1290.6
2016/17,Spain,TO,C,191.0
2016/17,Spain,TO,E,177.2
2016/17,Spain,TO,I,6.8
2016/17,Spain,TO,P,596.1
2016/17,Sweden,OO,C,9.6
2016/17,Sweden,OO,E,0.2
2016/17,Sweden,OO,I,0.2
2016/17,Sweden,TO,C,8.7
2016/17,Sweden,TO,E,0.0
2016/17,Sweden,TO,I,1.2
2016/17,Switzerland,OO,C,14.5
2016/17,Switzerland,OO,I,14.5
2016/17,Switzerland,TO,C,7.0
2016/17,Switzerland,TO,E,0.0
2016/17,Switzerland,TO,I,7.0
2016/17,Syria,OO,C,98.0
2016/17,Syria,OO,E,12.0
2016/17,Syria,OO,I,0.0
2016/17,Syria,OO,P,110.0
2016/17,Syria,TO,C,185.0
2016/17,Syria,TO,E,2.0
2016/17,Syria,TO,I,0.0
2016/17,Syria,TO,P,190.0
2016/17,Taiwan,OO,C,6.5
2016/17,Taiwan,OO,I,6.5
2016/17,Tunisia,OO,C,21.0
2016/17,Tunisia,OO,E,89.5
2016/17,Tunisia,OO,I,0.0
2016/17,Tunisia,OO,P,100.0
2016/17,Tunisia,TO,C,20.0
2016/17,Tunisia,TO,E,2.0
2016/17,Tunisia,TO,I,0.0
2016/17,Tunisia,TO,P,22.0
2016/17,Türkiye,OO,C,150.0
2016/17,Türkiye,OO,E,45.0
2016/17,Türkiye,OO,I,0.0
2016/17,Türkiye,OO,P,178.0
2016/17,Türkiye,TO,C,332.0
2016/17,Türkiye,TO,E,58.0
2016/17,Türkiye,TO,I,0.0
2016/17,Türkiye,TO,P,400.5
2016/17,United King.,OO,C,69.6
2016/17,United King.,OO,E,0.5
2016/17,United King.,OO,I,0.3
2016/17,United King.,TO,C,37.7
2016/17,United King.,TO,E,0.3
2016/17,United King.,TO,I,4.2
2016/17,Uruguay,OO,C,1.5
2016/17,Uruguay,OO,E,0.0
2016/17,Uruguay,OO,I,1.0
2016/17,Uruguay,OO,P,0.5
2016/17,Uruguay,TO,C,2.5
2016/17,Uruguay,TO,E,0.0
2016/17,Uruguay,TO,I,2.5
2016/17,Uruguay,TO,P,0.0
2016/17,USA,OO,C,315.0
2016/17,USA,OO,E,8.0
2016/17,USA,OO,I,305.0
2016/17,USA,OO,P,15.0
2016/17,USA,TO,C,206.0
2016/17,USA,TO,E,6.0
2016/17,USA,TO,I,146.0
2016/17,USA,TO,P,60.5
2017/18,Albania,OO,C,12.5
2017/18,Albania,OO,E,0.0
2017/18,Albania,OO,I,1.5
2017/18,Albania,OO,P,11.0
2017/18,Albania,TO,C,31.5
2017/18,Albania,TO,E,3.0
2017/18,Albania,TO,I,5.0
2017/18,Albania,TO,P,30.0
2017/18,Algeria,OO,C,82.5
2017/18,Algeria,OO,E,0.0
2017/18,Algeria,OO,I,0.0
2017/18,Algeria,OO,P,82.5
2017/18,Algeria,TO,C,300.0
2017/18,Algeria,TO,E,0.0
2017/18,Algeria,TO,I,1.0
2017/18,Algeria,TO,P,303.5
2017/18,Argentina,OO,C,8.0
2017/18,Argentina,OO,E,37.5
2017/18,Argentina,OO,I,0.0
2017/18,Argentina,OO,P,45.0
2017/18,Argentina,TO,C,40.0
2017/18,Argentina,TO,E,60.0
2017/18,Argentina,TO,I,0.0
2017/18,Argentina,TO,P,106.0
2017/18,Australia,OO,C,48.0
2017/18,Australia,OO,E,3.0
2017/18,Australia,OO,I,31.0
2017/18,Australia,OO,P,21.0
2017/18,Australia,TO,C,21.5
2017/18,Australia,TO,E,0.0
2017/18,Australia,TO,I,17.5
2017/18,Australia,TO,P,4.0
2017/18,Austria,OO,C,7.2
2017/18,Austria,OO,E,0.7
2017/18,Austria,OO,I,0.0
2017/18,Austria,TO,C,6.1
2017/18,Austria,TO,E,0.1
2017/18,Austria,TO,I,0.5
2017/18,Belgium,OO,C,18.5
2017/18,Belgium,OO,E,0.5
2017/18,Belgium,OO,I,1.4
2017/18,Belgium,TO,C,14.0
2017/18,Belgium,TO,E,0.1
2017/18,Belgium,TO,I,12.9
2017/18,Brazil,OO,C,76.5
2017/18,Brazil,OO,E,0.0
2017/18,Brazil,OO,I,76.5
2017/18,Brazil,TO,C,110.0
2017/18,Brazil,TO,E,0.0
2017/18,Brazil,TO,I,110.0
2017/18,Bulgaria,OO,C,4.0
2017/18,Bulgaria,OO,E,0.0
2017/18,Bulgaria,OO,I,0.0
2017/18,Bulgaria,TO,C,12.9
2017/18,Bulgaria,TO,E,0.2
2017/18,Bulgaria,TO,I,5.0
2017/18,Canada,OO,C,47.0
2017/18,Canada,OO,I,47.0
2017/18,Canada,TO,C,31.5
2017/18,Canada,TO,E,0.0
2017/18,Canada,TO,I,31.5
2017/18,Chile,OO,C,7.5
2017/18,Chile,OO,E,14.5
2017/18,Chile,OO,I,2.5
2017/18,Chile,OO,P,22.0
2017/18,Chile,TO,C,30.0
2017/18,Chile,TO,E,1.0
2017/18,Chile,TO,I,18.5
2017/18,Chile,TO,P,13.0
2017/18,China,OO,C,44.0
2017/18,China,OO,I,38.0
2017/18,China,OO,P,6.0
2017/18,Croatia,OO,C,7.0
2017/18,Croatia,OO,E,0.1
2017/18,Croatia,OO,I,0.0
2017/18,Croatia,OO,P,3.9
2017/18,Croatia,TO,C,2.3
2017/18,Croatia,TO,E,0.3
2017/18,Croatia,TO,I,0.1
2017/18,Croatia,TO,P,0.6
2017/18,Cyprus,OO,C,6.3
2017/18,Cyprus,OO,E,0.0
2017/18,Cyprus,OO,I,0.0
2017/18,Cyprus,OO,P,6.0
2017/18,Cyprus,TO,C,3.7
2017/18,Cyprus,TO,E,0.0
2017/18,Cyprus,TO,I,0.1
2017/18,Cyprus,TO,P,2.8
2017/18,Czech. Rep.,OO,C,3.6
2017/18,Czech. Rep.,OO,E,0.0
2017/18,Czech. Rep.,OO,I,0.0
2017/18,Czech. Rep.,TO,C,3.8
2017/18,Czech. Rep.,TO,E,0.0
2017/18,Czech. Rep.,TO,I,0.0
2017/18,Denmark,OO,C,5.5
2017/18,Denmark,OO,E,0.1
2017/18,Denmark,OO,I,0.1
2017/18,Denmark,TO,C,3.2
2017/18,Denmark,TO,E,0.1
2017/18,Denmark,TO,I,0.3
2017/18,Egypt,OO,C,40.0
2017/18,Egypt,OO,E,2.5
2017/18,Egypt,OO,I,2.5
2017/18,Egypt,OO,P,39.5
2017/18,Egypt,TO,C,555.0
2017/18,Egypt,TO,E,88.0
2017/18,Egypt,TO,I,0.5
2017/18,Egypt,TO,P,750.0
2017/18,Estonia,OO,C,1.1
2017/18,Estonia,OO,E,0.4
2017/18,Estonia,OO,I,0.0
2017/18,Estonia,TO,C,0.4
2017/18,Estonia,TO,E,0.3
2017/18,Estonia,TO,I,0.0
2017/18,EU,OO,C,997.5
2017/18,EU,OO,E,563.5
2017/18,EU,OO,I,180.0
2017/18,EU,OO,P,2188.5
2017/18,EU,TO,C,595.0
2017/18,EU,TO,E,278.5
2017/18,EU,TO,I,114.0
2017/18,EU,TO,P,912.5
2017/18,Finland,OO,C,2.6
2017/18,Finland,OO,E,0.0
2017/18,Finland,OO,I,0.0
2017/18,Finland,TO,C,2.1
2017/18,Finland,TO,E,0.0
2017/18,Finland,TO,I,0.0
2017/18,France,OO,C,102.0
2017/18,France,OO,E,2.2
2017/18,France,OO,I,9.0
2017/18,France,OO,P,6.2
2017/18,France,TO,C,65.0
2017/18,France,TO,E,1.6
2017/18,France,TO,I,31.5
2017/18,France,TO,P,1.3
2017/18,Germany,OO,C,61.0
2017/18,Germany,OO,E,0.7
2017/18,Germany,OO,I,0.6
2017/18,Germany,TO,C,45.8
2017/18,Germany,TO,E,0.8
2017/18,Germany,TO,I,9.5
2017/18,Greece,OO,C,130.0
2017/18,Greece,OO,E,18.6
2017/18,Greece,OO,I,0.0
2017/18,Greece,OO,P,346.0
2017/18,Greece,TO,C,16.0
2017/18,Greece,TO,E,83.4
2017/18,Greece,TO,I,8.9
2017/18,Greece,TO,P,261.0
2017/18,Hungary,OO,C,2.9
2017/18,Hungary,OO,E,0.0
2017/18,Hungary,OO,I,0.0
2017/18,Hungary,TO,C,3.7
2017/18,Hungary,TO,E,0.1
2017/18,Hungary,TO,I,0.1
2017/18,Iran,OO,C,10.5
2017/18,Iran,OO,E,0.0
2017/18,Iran,OO,I,3.5
2017/18,Iran,OO,P,7.0
2017/18,Iran,TO,C,55.0
2017/18,Iran,TO,E,0.0
2017/18,Iran,TO,I,0.0
2017/18,Iran,TO,P,60.0
2017/18,Iraq,OO,C,1.5
2017/18,Iraq,OO,E,0.0
2017/18,Iraq,OO,I,1.5
2017/18,Iraq,TO,C,23.5
2017/18,Iraq,TO,E,0.0
2017/18,Iraq,TO,I,15.5
2017/18,Iraq,TO,P,8.0
2017/18,Ireland,OO,C,4.5
2017/18,Ireland,OO,E,0.0
2017/18,Ireland,OO,I,0.0
2017/18,Ireland,TO,C,1.9
2017/18,Ireland,TO,E,0.0
2017/18,Ireland,TO,I,0.0
2017/18,Israel,OO,C,21.0
2017/18,Israel,OO,E,0.0
2017/18,Israel,OO,I,4.0
2017/18,Israel,OO,P,17.0
2017/18,Israel,TO,C,22.0
2017/18,Israel,TO,E,0.0
2017/18,Israel,TO,I,5.0
2017/18,Israel,TO,P,17.0
2017/18,Italy,OO,C,580.0
2017/18,Italy,OO,E,186.4
2017/18,Italy,OO,I,64.1
2017/18,Italy,OO,P,428.9
2017/18,Italy,TO,C,106.8
2017/18,Italy,TO,E,11.1
2017/18,Italy,TO,I,9.0
2017/18,Italy,TO,P,60.0
2017/18,Japan,OO,C,55.5
2017/18,Japan,OO,I,55.5
2017/18,Japan,TO,C,4.0
2017/18,Japan,TO,E,0.0
2017/18,Japan,TO,I,4.0
2017/18,Jordan,OO,C,22.0
2017/18,Jordan,OO,E,0.0
2017/18,Jordan,OO,I,0.0
2017/18,Jordan,OO,P,21.0
2017/18,Jordan,TO,C,23.0
2017/18,Jordan,TO,E,8.0
2017/18,Jordan,TO,I,4.0
2017/18,Jordan,TO,P,29.0
2017/18,Latvia,OO,C,1.1
2017/18,Latvia,OO,E,0.1
2017/18,Latvia,OO,I,0.0
2017/18,Latvia,TO,C,0.4
2017/18,Latvia,TO,E,0.1
2017/18,Latvia,TO,I,0.0
2017/18,Lebanon,OO,C,20.0
2017/18,Lebanon,OO,E,3.0
2017/18,Lebanon,OO,I,5.5
2017/18,Lebanon,OO,P,17.0
2017/18,Lebanon,TO,C,24.5
2017/18,Lebanon,TO,E,2.0
2017/18,Lebanon,TO,I,6.0
